,0,1,2,adult,budget,credits,imdbId,movieId,overview,popularity,production_countries,release_date,revenue,runtime,tmdbId,vote_average
3324,3391,Who's That Girl? (1987),Comedy,0.0,0.0,James Foley,94321.0,3391.0,"An uptight New York tax lawyer gets his life turned upside down, all in a single day, when he's asked to escort a feisty and free-spirited female ex-convict whom asks him to help prove her innocence of her crime.",6.364,United States of America,1987-08-07,7305209.0,92.0,26827.0,5.2
3325,3392,She-Devil (1989),Comedy,0.0,0.0,Susan Seidelman,98309.0,3392.0,A cunning and resourceful housewife vows revenge on her husband when he begins an affair with a wealthy romance novelist.,8.082,United States of America,1989-12-08,0.0,99.0,11157.0,5.8
3326,3393,Date with an Angel (1987),Comedy|Fantasy,0.0,0.0,Tom McLoughlin,92834.0,3393.0,"Aspiring composer Jim Sanders is engaged to spoiled rich girl Patty. But the morning after his bachelor party, Jim wakes up to discover a beautiful, broken-winged angel in his pool. When everyone finds out about his heavenly houseguest, Jim must cope with a dangerously jealous fiancée, an exploitive future father-in-law and a group of buddies with an outrageous business plan!",2.388,United States of America,1987-11-20,0.0,105.0,28370.0,5.8
3327,3394,Blind Date (1987),Comedy|Romance,0.0,18000000.0,Blake Edwards,92666.0,3394.0,"When bachelor Walter Davis (Bruce Willis) is set up with his sister-in-law's pretty cousin, Nadia Gates (Kim Basinger), a seemingly average blind date turns into a chaotic night on the town. Walter's brother, Ted (Phil Hartman), tells him not to let Nadia drink alcohol, but he dismisses the warning, and her behavior gets increasingly wild. Walter and Nadia's numerous incidents are made even worse as her former lover David (John Larroquette) relentlessly follows them around town.",6.707999999999998,United States of America,1987-03-27,39321715.0,95.0,918.0,5.8
3328,3395,Nadine (1987),Comedy,0.0,12000000.0,Robert Benton,93596.0,3395.0,"Hairdresser Nadine Hightower wants to retrieve the risqué photos she once posed for, but when she visits the photographer at his office, he's murdered by an intruder. Nadine talks her estranged husband, Vernon, into going along when she returns to the office, where they stumble across plans for a less than legal construction project. But when Vernon tries to turn the documents into a cash windfall, he and Nadine are pursued by goons with guns.",3.317,United States of America,1987-08-07,5669831.0,83.0,61178.0,5.3
3329,3396,"Muppet Movie, The (1979)",Children's|Comedy,0.0,0.0,James Frawley,79588.0,3396.0,"Kermit the Frog is persuaded by agent Dom DeLuise to pursue a career in Hollywood. Along the way, Kermit picks up Fozzie Bear, Miss Piggy, Gonzo, and a motley crew of other Muppets with similar aspirations. Meanwhile, Kermit must elude the grasp of a frog-leg restaurant magnate.",7.565,United States of America,1979-05-31,76657000.0,97.0,11176.0,7.0
3330,3397,"Great Muppet Caper, The (1981)",Children's|Comedy,0.0,0.0,Jim Henson,82474.0,3397.0,"Kermit and Fozzie are newspaper reporters sent to London to interview Lady Holiday, a wealthy fashion designer whose priceless diamond necklace is stolen. Kermit meets and falls in love with her secretary, Miss Piggy. The jewel thieves strike again, and this time frame Miss Piggy. It's up to Kermit and Muppets to bring the real culprits to justice.",6.84,United Kingdom,1981-06-26,0.0,95.0,14900.0,6.9
3331,3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,0.0,8000000.0,Frank Oz,87755.0,3398.0,"When the Muppets graduate from Danhurst College, they take their song-filled senior revue to New York City, only to learn that it isn't easy to find a producer who's willing to back a show starring a frog and a pig. Of course, Kermit the Frog and Miss Piggy won't take no for an answer, launching a search for someone to take them to Broadway.",9.836,United Kingdom,1984-06-27,0.0,94.0,11899.0,6.5
3332,3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,0.0,0.0,Ken Kwapis,89994.0,3399.0,"Big Bird is sent to live far from Sesame Street by a pesky social worker. Unhappy, Big Bird runs away from his foster home, prompting the rest of the Sesame Street gang to go on a cross-country journey to find him.",2.817,United States of America,1985-08-02,0.0,88.0,36536.0,6.2
3333,3400,We're Back! A Dinosaur's Story (1993),Animation|Children's,0.0,0.0,Phil Nibbelink,108526.0,3400.0,"Captain New Eyes travels back in time and feeds dinosaurs his Brain Grain cereal, which makes them intelligent and non-violent. They agree to go to the Middle Future in order to grant the wishes of children in New York city. They are to meet Dr. Bleeb of the Museum of Natural History, but get sidetracked with their new children friends and run into the Captain's evil brother, Professor",10.734000000000002,United States of America,1993-11-24,9317021.0,72.0,18890.0,5.9
3334,3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,0.0,0.0,Bill L. Norton,88760.0,3401.0,"Paleontologist and her husband discover a mother and baby brontosaurus in Africa, try to protect them from hunters who want to capture them.",2.529,United States of America,1985-03-22,0.0,95.0,19736.0,5.4
3335,3402,Turtle Diary (1985),Drama,0.0,0.0,John Irvin,90219.0,3402.0,"Two separate people, a man and a woman, find something very stirring about the sea turtles in their tank at the London Zoo. They meet and form an odd, but sympathetic camaraderie as they plan to steal two of the turtles and free them into the ocean.",1.21,United Kingdom,1985-09-10,0.0,97.0,123047.0,8.3
3336,3403,Raise the Titanic (1980),Drama|Thriller,0.0,36000000.0,Jerry Jameson,81400.0,3403.0,"To obtain a supply of a rare mineral, a ship raising operation is conducted for the only known source, the Titanic.",3.12,United Kingdom,1980-01-01,7000000.0,115.0,24575.0,5.3
3337,3404,Titanic (1953),Action|Drama,0.0,1805000.0,Jean Negulesco,46435.0,3404.0,"Unhappily married, Julia Sturges decides to go to America with her two children on the unsinkable Titanic. Her husband, Richard also arranges passage on the luxury liner so as to have custody of their two children. All this fades to insignificance once the ship hits an iceberg.",4.157,United States of America,1953-04-11,4905000.0,98.0,16535.0,6.4
3338,3405,"Night to Remember, A (1958)",Action|Drama,0.0,1680000.0,Roy Ward Baker,51994.0,3405.0,"The sinking of the Titanic is presented in a highly realistic fashion in this tense British drama. The disaster is portrayed largely from the perspective of the ocean liner's second officer, Charles Lightoller. Despite numerous warnings about ice, the ship sails on, with Capt. Edward John Smith keeping it going at a steady clip. When the doomed vessel finally hits an iceberg, the crew and passengers discover that they lack enough lifeboats, and tragedy follows.",6.723,United Kingdom,1958-12-16,0.0,123.0,10971.0,7.6
3339,3406,Captain Horatio Hornblower (1951),Action|Adventure|War,,,,,,"During the Napoleonic wars, a British Navy Captain has adventures in Central American waters.
",,,,,,,
3340,3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,,,,,,"Dreaming of more than his routine life, a father pushes his 15 years old son to break a world record: opening and closing a door 40,000 times in 24 hours.
",,,,,,,
3341,3408,Erin Brockovich (2000),Drama,0.0,52000000.0,Steven Soderbergh,195685.0,3408.0,"A twice-divorced mother of three who sees an injustice, takes on the bad guy and wins -- with a little help from her push-up bra. Erin goes to work for an attorney and comes across medical records describing illnesses clustered in one nearby town. She starts investigating and soon exposes a monumental cover-up.",11.129,United States of America,2000-03-17,256271286.0,131.0,462.0,7.3
3342,3409,Final Destination (2000),Drama|Thriller,0.0,23000000.0,James Wong,195714.0,3409.0,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",11.722,United States of America,2000-03-17,53302314.0,98.0,9532.0,6.5
3343,3410,Soft Fruit (1999),Comedy|Drama,0.0,0.0,Christina Andreef,180181.0,3410.0,"For the first time in 15 years, all four siblings in a family show up to care for their dying mother, who is only given a couple of weeks to live. One comes from America with her two children. A divorced sister also comes with her child and sneaks off regularly to meet a mystery man who may be her ex-husband. The third & youngest daughter is an unmarried nurse aware of her ticking biological clock. The only son chases after his grumpy father who seems to not care a whit about his wife's circumstances. The four are also faced my their mother's dreams to accomplish a few things before she dies - to visit a beach she had visited in the past, to see her youngest married, and to visit Paris. She also wants to be embalmed and be honored with a 21 gun salute. Thus the whole group has to set off in the quest to fulfill their mother's wishes.",0.6,Australia,1999-10-28,0.0,101.0,117259.0,0.0
3344,3411,Babymother (1998),Drama,0.0,0.0,Julian Henriques,168475.0,3411.0,"A single mother determined to make it as a singer puts together an all girl reggae group named Neeta, Sweeta, &amp; Nastie with her friends. Living in a housing project with little support, the odds are obviously against her. Emotionally she struggles too as she learns at her mother's death that her actual mother is the woman she had thought was her older sister. With the help of a female agent, the group starts to get some exposure and rises above their setting.",0.871,United Kingdom,1998-09-11,0.0,82.0,78231.0,3.0
3345,3412,"Bear, The (1988)",Adventure,,,,,,"An orphan bear cub hooks up with an adult male as they try to dodge human hunters.
",,,,,,,
3346,3413,Impact (1949),Crime|Drama,,,,41503.0,3413.0,"A unfaithful wife plots with her lover to kill her husband, but the lover is accidentally killed instead. The husband stays in hiding, and lets his wife be charged with conspiracy.
",,,,,,25503.0,
3347,3414,Love Is a Many-Splendored Thing (1955),Romance,,,,48316.0,3414.0,"A widowed doctor of both Chinese and European descent falls in love with a married American correspondent in Hong Kong during China's Communist revolution.
",,,,,,53879.0,
3348,3415,"Mirror, The (Zerkalo) (1975)",Drama,,,,72443.0,3415.0,"A dying man in his forties remembers his past. His childhood, his mother, the war, personal moments and things that tell of the recent history of all the Russian nation.
",,,,,,1396.0,
3349,3416,"Trial, The (Le Proc�s) (1963)",Drama,,,,,,"Los Angeles is where Sgt. Nick Anderson and his fellow officers work to keep the streets safe. After the arrest of the accused, attorney John Egan plans their defense while the prosecution is lead by Jerry Miller.
",,,,,,,
3350,3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,,,,44517.0,3417.0,"During the 1700s, pirate Captain Vallo seizes a British warship and gets involved in various money-making schemes involving Caribbean rebels led by El Libre, British envoy Baron Jose Gruda, and a beautiful courtesan named Consuelo.
",,,,,,11570.0,
3351,3418,Thelma & Louise (1991),Action|Drama,0.0,16000000.0,Ridley Scott,103074.0,3418.0,"Whilst on a short weekend getaway, Louise shoots a man who had tried to rape Thelma. Due to the incriminating circumstances, they make a run for it and thus a cross country chase ensues for the two fugitives. Along the way, both women rediscover the strength of their friendship and surprising aspects of their personalities and self-strengths in the trying times.",10.652,United States of America,1991-05-24,45361000.0,130.0,1541.0,7.4
3352,3419,Something for Everyone (1970),Comedy|Crime,0.0,0.0,Harold Prince,66392.0,3419.0,An opportunistic young man working as a servant to a European countess uses his sexual talents to better his station in life.,1.837,,1970-07-22,0.0,112.0,150043.0,7.1
3353,3420,...And Justice for All (1979),Drama|Thriller,0.0,0.0,Norman Jewison,78718.0,3420.0,"An ethical Baltimore defense lawyer disgusted with rampant legal corruption is asked to defend a judge he despises in a rape trial. But if he doesn't do it, the judge will have him disbarred.",7.849,United States of America,1979-10-19,33300000.0,119.0,17443.0,7.1
3354,3421,Animal House (1978),Comedy,0.0,2700000.0,John Landis,77975.0,3421.0,"At a 1962 College, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.",7.8439999999999985,United States of America,1978-07-27,141000000.0,109.0,8469.0,7.1
3355,3422,She's Gotta Have It (1986),Comedy|Romance,0.0,0.0,Spike Lee,91939.0,3422.0,"The story of Nola Darling's simultaneous sexual relationships with three different men is told by her and by her partners and other friends. All three men wanted her to commit solely to them; Nola resists being ""owned"" by a single partner.",4.7360000000000015,United States of America,1986-08-08,0.0,84.0,27995.0,6.5
